交易日期,開盤,最高,最低,收盤,漲跌,漲跌%,振幅%,成交張數,成交筆數,成交均張,成交億元,外資,投信,自營,法人合計,外資持股%,融資增減,融資餘額,融券增減,融券餘額,券資比%,5日均線,10日均線,20日均線,60日均線,120日均線,240日均線,5日平均成交量,10日平均成交量,20日平均成交量
2021/06/10,$65.60,$65.80,$65.30,$65.60,$0.20,0.31,0.76,194,128,1.51,0.13,48,0,0,48,11.7,-31,"1,659",0,1,0.06,65.30,65.03,63.62,-,-,-,228,303,364
2021/06/09,$65.60,$65.60,$64.90,$65.40,$0.20,0.31,1.07,122,110,1.11,0.08,12,0,-1,11,11.7,24,"1,690",0,1,0.06,65.18,64.81,63.44,-,-,-,263,300,403
2021/06/08,$65.00,$65.70,$64.90,$65.20,$0.20,0.31,1.23,201,125,1.6,0.13,-7,0,-1,-8,11.7,-7,"1,666",0,1,0.06,65.04,64.65,63.26,-,-,-,312,302,473
2021/06/07,$65.80,$65.90,$63.90,$65.00,-$0.30,-0.46,3.06,335,262,1.28,0.22,-11,0,-2,-13,11.7,60,"1,673",0,1,0.06,65.08,64.50,63.28,-,-,-,352,318,527
2021/06/04,$65.20,$66.00,$65.10,$65.30,$0.30,0.46,1.38,289,245,1.18,0.19,10,0,-1,9,11.7,12,"1,613",0,1,0.06,64.98,64.30,63.44,-,-,-,362,309,535
2021/06/03,$65.00,$65.50,$64.80,$65.00,$0.30,0.46,1.08,369,234,1.58,0.24,93,0,6,99,11.6,-83,"1,601",0,1,0.06,64.76,64.01,63.61,-,-,-,378,304,545
2021/06/02,$65.90,$65.90,$64.50,$64.70,-$0.70,-1.07,2.14,366,263,1.39,0.24,-48,0,4,-44,11.6,-81,"1,684",0,1,0.06,64.44,63.67,63.77,-,-,-,336,303,561
2021/06/01,$64.80,$65.70,$64.70,$65.40,$0.90,1.4,1.55,401,281,1.43,0.26,128,0,2,130,11.7,4,"1,765",0,1,0.06,64.26,63.38,63.96,-,-,-,293,304,578
2021/05/31,$64.20,$64.70,$64.20,$64.50,$0.30,0.47,0.78,384,210,1.83,0.24,10,0,0,10,11.6,31,"1,761",0,1,0.06,63.92,63.08,64.16,-,-,-,283,334,633
2021/05/28,$63.90,$64.50,$63.60,$64.20,$0.80,1.26,1.42,368,242,1.52,0.24,126,0,0,126,11.7,-19,"1,730",0,1,0.06,63.62,62.48,64.47,-,-,-,255,408,669
2021/05/27,$63.80,$64.00,$63.10,$63.40,-$0.40,-0.63,1.41,163,138,1.18,0.1,8,0,-1,7,11.6,12,"1,749",0,1,0.06,63.26,62.21,64.89,-,-,-,230,425,713
2021/05/26,$64.00,$64.10,$63.20,$63.80,$0.10,0.16,1.41,147,132,1.11,0.09,-35,0,-1,-36,11.6,5,"1,737",0,1,0.06,62.90,62.06,65.44,-,-,-,269,506,742
2021/05/25,$63.50,$64.20,$63.40,$63.70,$0.70,1.11,1.27,355,284,1.25,0.23,-8,0,0,-8,11.7,-3,"1,732",0,1,0.06,62.50,61.87,65.95,-,-,-,316,643,777
2021/05/24,$62.00,$63.20,$61.90,$63.00,$0.60,0.96,2.08,243,202,1.2,0.15,92,0,-1,91,11.7,2,"1,735",0,1,0.06,62.24,62.05,66.52,-,-,-,384,736,796
2021/05/21,$61.90,$62.80,$61.80,$62.40,$0.80,1.3,1.62,240,187,1.28,0.15,15,0,-1,14,11.6,-22,"1,733",-1,1,0.06,61.34,62.57,67.13,-,-,-,561,762,824
2021/05/20,$61.80,$62.30,$61.30,$61.60,-$0.20,-0.32,1.62,361,214,1.69,0.22,-80,0,0,-80,11.6,-18,"1,755",0,2,0.11,61.16,63.21,67.75,-,-,-,619,787,944
2021/05/19,$62.00,$62.80,$61.20,$61.80,-$0.60,-0.96,2.56,381,320,1.19,0.24,-113,0,1,-112,11.7,11,"1,773",-1,2,0.11,61.22,63.86,68.59,-,-,-,743,820,"1,000"
2021/05/18,$59.90,$62.50,$59.30,$62.40,$3.90,6.67,5.47,693,499,1.39,0.42,180,0,1,181,11.8,8,"1,762",-8,3,0.17,61.24,64.53,69.37,-,-,-,970,851,"1,175"
2021/05/17,$58.10,$60.20,$57.60,$58.50,-$3.00,-4.88,4.23,"1,131",773,1.46,0.66,-272,0,-12,-284,11.6,-105,"1,754",11,11,0.63,61.86,65.23,70.17,-,-,-,"1,089",933,"1,393"
2021/05/14,$62.20,$63.20,$61.20,$61.50,-$0.40,-0.65,3.23,531,414,1.28,0.33,-259,0,-2,-261,11.8,22,"1,859",0,0,0,63.80,66.46,71.01,-,-,-,962,930,"1,510"
2021/05/13,$60.00,$62.60,$59.20,$61.90,$0.00,0,5.49,978,638,1.53,0.6,-185,0,-3,-188,12,-64,"1,837",0,0,0,65.26,67.56,71.62,-,-,-,955,"1,002","1,532"
2021/05/12,$65.30,$65.30,$59.70,$61.90,-$3.60,-5.5,8.55,"1,519","1,116",1.36,0.94,-361,0,-11,-372,12.1,-180,"1,901",-4,0,0,66.50,68.81,-,-,-,-,897,978,-
2021/05/11,$67.50,$67.50,$65.00,$65.50,-$2.70,-3.96,3.67,"1,285",975,1.32,0.85,-446,0,-20,-466,12.3,-56,"2,081",4,4,0.19,67.82,70.03,-,-,-,-,731,911,-
2021/05/10,$68.80,$68.80,$68.00,$68.20,-$0.60,-0.87,1.16,499,409,1.22,0.34,-130,0,0,-130,12.6,-36,"2,137",-1,0,0,68.60,70.98,-,-,-,-,776,856,-
2021/05/07,$68.70,$68.90,$68.00,$68.80,$0.70,1.03,1.32,493,379,1.3,0.34,-145,0,1,-144,12.8,-14,"2,173",0,1,0.05,69.12,71.68,-,-,-,-,897,887,-
2021/05/06,$69.00,$69.30,$67.50,$68.10,-$0.40,-0.58,2.63,688,574,1.2,0.47,-187,0,-2,-189,12.9,-5,"2,187",0,1,0.05,69.86,72.29,-,-,-,-,"1,050","1,101",-
