日期,開盤,最高,最低,收盤,漲跌,成交股數,外資,投信,自營,法人合計,融資餘額,融券餘額,券資比%,本益比,='儀表板'!$A$4&'儀表板'!$A$3,='儀表板'!$A$5&'儀表板'!$A$3,='儀表板'!$A$6&'儀表板'!$A$3,='儀表板'!$A$7&'儀表板'!$A$3,='儀表板'!$A$8&'儀表板'!$A$3,='儀表板'!$A$9&'儀表板'!$A$3,='儀表板'!$B$4&'儀表板'!$B$3,='儀表板'!$B$5&'儀表板'!$B$3,='儀表板'!$B$6&'儀表板'!$B$3
2025/06/11,"1,065.00","1,070.00","1,055.00","1,065.00",20.00,"46,137","12,002",-91,-38,"11,873","19,280",0,0.00,21.09,"=IF(COUNTA($D226:$G226) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E226, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E226)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D226:$G226) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E226, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E226)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D226:$G226) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E226, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E226)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D226:$G226) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E226, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E226)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D226:$G226) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E226, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E226)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D226:$G226) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E226, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E226)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D226:$G226) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G226, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G226)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D226:$G226) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G226, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G226)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D226:$G226) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G226, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G226)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/06/10,"1,025.00","1,050.00","1,020.00","1,045.00",40.00,"55,354","24,402",691,"1,086","26,179","19,515",0,0.00,20.70,"=IF(COUNTA($D227:$G227) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E227, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E227)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D227:$G227) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E227, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E227)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D227:$G227) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E227, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E227)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D227:$G227) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E227, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E227)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D227:$G227) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E227, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E227)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D227:$G227) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E227, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E227)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D227:$G227) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G227, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G227)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D227:$G227) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G227, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G227)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D227:$G227) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G227, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G227)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/06/09,"1,005.00","1,010.00","1,000.00","1,005.00",10.00,"23,952","5,689",274,290,"6,253","19,961",0,0.00,19.90,"=IF(COUNTA($D228:$G228) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E228, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E228)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D228:$G228) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E228, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E228)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D228:$G228) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E228, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E228)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D228:$G228) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E228, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E228)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D228:$G228) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E228, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E228)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D228:$G228) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E228, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E228)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D228:$G228) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G228, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G228)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D228:$G228) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G228, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G228)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D228:$G228) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G228, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G228)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/06/06,997.00,997.00,991.00,995.00,-3.00,"18,797","1,004",238,165,"1,407","19,806",12,0.06,19.71,"=IF(COUNTA($D229:$G229) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E229, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E229)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D229:$G229) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E229, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E229)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D229:$G229) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E229, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E229)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D229:$G229) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E229, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E229)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D229:$G229) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E229, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E229)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D229:$G229) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E229, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E229)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D229:$G229) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G229, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G229)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D229:$G229) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G229, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G229)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D229:$G229) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G229, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G229)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/06/05,"1,000.00","1,000.00",991.00,998.00,8.00,"27,048","9,823",689,-725,"9,787","19,955",396,1.98,19.77,"=IF(COUNTA($D230:$G230) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E230, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E230)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D230:$G230) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E230, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E230)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D230:$G230) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E230, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E230)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D230:$G230) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E230, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E230)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D230:$G230) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E230, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E230)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D230:$G230) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E230, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E230)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D230:$G230) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G230, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G230)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D230:$G230) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G230, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G230)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D230:$G230) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G230, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G230)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/06/04,974.00,990.00,970.00,990.00,40.00,"43,196","15,827",479,462,"16,768","20,379",563,2.76,19.61,"=IF(COUNTA($D231:$G231) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E231, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E231)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D231:$G231) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E231, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E231)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D231:$G231) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E231, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E231)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D231:$G231) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E231, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E231)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D231:$G231) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E231, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E231)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D231:$G231) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E231, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E231)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D231:$G231) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G231, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G231)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D231:$G231) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G231, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G231)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D231:$G231) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G231, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G231)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/06/03,960.00,965.00,950.00,950.00,4.00,"27,483",-656,146,-354,-864,"21,564",744,3.45,18.82,"=IF(COUNTA($D232:$G232) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E232, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E232)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D232:$G232) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E232, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E232)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D232:$G232) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E232, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E232)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D232:$G232) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E232, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E232)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D232:$G232) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E232, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E232)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D232:$G232) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E232, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E232)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D232:$G232) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G232, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G232)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D232:$G232) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G232, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G232)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D232:$G232) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G232, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G232)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/06/02,958.00,961.00,946.00,946.00,-21.00,"40,608","-13,196",24,-586,"-13,758","21,712",746,3.44,18.74,"=IF(COUNTA($D233:$G233) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E233, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E233)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D233:$G233) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E233, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E233)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D233:$G233) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E233, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E233)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D233:$G233) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E233, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E233)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D233:$G233) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E233, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E233)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D233:$G233) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E233, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E233)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D233:$G233) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G233, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G233)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D233:$G233) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G233, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G233)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D233:$G233) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G233, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G233)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/05/29,986.00,986.00,967.00,967.00,0.00,"64,850","-2,825",-17,"2,258",-584,"21,398",797,3.72,19.15,"=IF(COUNTA($D234:$G234) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E234, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E234)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D234:$G234) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E234, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E234)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D234:$G234) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E234, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E234)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D234:$G234) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E234, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E234)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D234:$G234) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E234, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E234)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D234:$G234) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E234, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E234)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D234:$G234) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G234, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G234)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D234:$G234) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G234, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G234)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D234:$G234) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G234, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G234)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/05/28,984.00,985.00,967.00,967.00,2.00,"31,930","7,188",-26,87,"7,249","20,852",840,4.03,19.15,"=IF(COUNTA($D235:$G235) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E235, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E235)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D235:$G235) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E235, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E235)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D235:$G235) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E235, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E235)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D235:$G235) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E235, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E235)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D235:$G235) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E235, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E235)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D235:$G235) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E235, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E235)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D235:$G235) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G235, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G235)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D235:$G235) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G235, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G235)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D235:$G235) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G235, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G235)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/05/27,971.00,975.00,961.00,965.00,-11.00,"29,844",-796,-11,"-2,256","-3,063","20,825",840,4.03,19.11,"=IF(COUNTA($D236:$G236) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E236, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E236)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D236:$G236) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E236, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E236)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D236:$G236) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E236, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E236)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D236:$G236) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E236, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E236)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D236:$G236) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E236, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E236)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D236:$G236) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E236, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E236)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D236:$G236) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G236, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G236)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D236:$G236) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G236, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G236)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D236:$G236) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G236, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G236)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/05/26,975.00,984.00,975.00,976.00,-8.00,"20,907","8,803",-117,"-2,777","5,909","20,228",723,3.57,19.33,"=IF(COUNTA($D237:$G237) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E237, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E237)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D237:$G237) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E237, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E237)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D237:$G237) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E237, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E237)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D237:$G237) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E237, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E237)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D237:$G237) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E237, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E237)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D237:$G237) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E237, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E237)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D237:$G237) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G237, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G237)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D237:$G237) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G237, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G237)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D237:$G237) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G237, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G237)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/05/23,993.00,993.00,975.00,984.00,2.00,"23,744","4,066",18,"-1,428","2,656","20,125",707,3.51,19.49,"=IF(COUNTA($D238:$G238) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E238, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E238)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D238:$G238) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E238, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E238)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D238:$G238) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E238, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E238)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D238:$G238) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E238, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E238)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D238:$G238) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E238, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E238)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D238:$G238) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E238, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E238)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D238:$G238) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G238, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G238)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D238:$G238) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G238, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G238)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D238:$G238) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G238, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G238)), COUNT(range) < N), ""-"", AVERAGE(range))))"
