日期,開盤,最高,最低,收盤,漲跌,成交股數,外資,投信,自營,法人合計,融資餘額,融券餘額,券資比%,本益比,='儀表板'!$A$4&'儀表板'!$A$3,='儀表板'!$A$5&'儀表板'!$A$3,='儀表板'!$A$6&'儀表板'!$A$3,='儀表板'!$A$7&'儀表板'!$A$3,='儀表板'!$A$8&'儀表板'!$A$3,='儀表板'!$A$9&'儀表板'!$A$3,='儀表板'!$B$4&'儀表板'!$B$3,='儀表板'!$B$5&'儀表板'!$B$3,='儀表板'!$B$6&'儀表板'!$B$3
2024/07/26,190.00,194.00,188.50,192.00,-9.50,"105,379","-30,322","-5,855","-1,042","-37,219",85081,961,1.13,17.60,"=IF(COUNTA($D436:$G436) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E436, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E436)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D436:$G436) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E436, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E436)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D436:$G436) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E436, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E436)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D436:$G436) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E436, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E436)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D436:$G436) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E436, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E436)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D436:$G436) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E436, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E436)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D436:$G436) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G436, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G436)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D436:$G436) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G436, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G436)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D436:$G436) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G436, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G436)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/07/23,198.50,201.50,197.00,201.50,9.00,"86,261","6,825",769,-736,"6,858",82013,"1,325",1.62,18.47,"=IF(COUNTA($D437:$G437) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E437, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E437)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D437:$G437) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E437, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E437)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D437:$G437) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E437, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E437)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D437:$G437) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E437, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E437)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D437:$G437) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E437, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E437)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D437:$G437) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E437, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E437)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D437:$G437) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G437, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G437)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D437:$G437) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G437, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G437)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D437:$G437) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G437, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G437)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/07/22,203.00,204.00,191.00,192.50,-11.50,"162,437","8,166","-3,651","-4,792",-277,83752,894,1.07,17.64,"=IF(COUNTA($D438:$G438) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E438, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E438)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D438:$G438) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E438, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E438)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D438:$G438) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E438, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E438)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D438:$G438) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E438, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E438)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D438:$G438) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E438, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E438)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D438:$G438) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E438, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E438)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D438:$G438) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G438, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G438)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D438:$G438) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G438, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G438)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D438:$G438) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G438, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G438)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/07/19,200.50,204.00,200.00,204.00,0.00,"92,596","15,869","-1,724","-1,345","12,800",84273,"1,076",1.28,18.70,"=IF(COUNTA($D439:$G439) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E439, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E439)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D439:$G439) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E439, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E439)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D439:$G439) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E439, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E439)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D439:$G439) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E439, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E439)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D439:$G439) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E439, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E439)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D439:$G439) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E439, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E439)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D439:$G439) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G439, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G439)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D439:$G439) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G439, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G439)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D439:$G439) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G439, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G439)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/07/18,206.00,209.00,203.00,204.00,-8.00,"136,320","-24,079","-3,563","-1,318","-28,960",86058,"1,047",1.22,18.70,"=IF(COUNTA($D440:$G440) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E440, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E440)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D440:$G440) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E440, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E440)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D440:$G440) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E440, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E440)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D440:$G440) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E440, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E440)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D440:$G440) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E440, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E440)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D440:$G440) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E440, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E440)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D440:$G440) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G440, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G440)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D440:$G440) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G440, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G440)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D440:$G440) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G440, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G440)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/07/17,213.00,217.50,211.50,212.00,-1.00,"76,958","1,528","-2,484","-2,308","-3,264",89369,"1,283",1.44,19.43,"=IF(COUNTA($D441:$G441) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E441, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E441)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D441:$G441) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E441, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E441)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D441:$G441) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E441, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E441)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D441:$G441) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E441, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E441)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D441:$G441) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E441, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E441)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D441:$G441) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E441, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E441)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D441:$G441) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G441, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G441)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D441:$G441) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G441, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G441)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D441:$G441) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G441, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G441)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/07/16,216.50,217.50,212.50,213.00,-3.50,"84,353","-12,250","-1,109",351,"-13,008",88180,"1,317",1.49,19.52,"=IF(COUNTA($D442:$G442) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E442, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E442)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D442:$G442) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E442, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E442)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D442:$G442) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E442, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E442)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D442:$G442) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E442, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E442)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D442:$G442) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E442, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E442)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D442:$G442) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E442, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E442)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D442:$G442) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G442, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G442)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D442:$G442) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G442, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G442)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D442:$G442) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G442, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G442)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/07/15,216.50,219.00,214.50,216.50,0.50,"53,360","14,337","-1,126",-780,"12,431",91441,"1,554",1.70,19.84,"=IF(COUNTA($D443:$G443) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E443, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E443)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D443:$G443) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E443, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E443)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D443:$G443) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E443, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E443)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D443:$G443) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E443, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E443)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D443:$G443) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E443, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E443)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D443:$G443) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E443, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E443)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D443:$G443) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G443, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G443)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D443:$G443) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G443, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G443)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D443:$G443) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G443, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G443)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/07/12,219.00,221.00,214.00,216.00,-9.50,"145,212","-63,340",-45,40,"-63,345",95759,"1,412",1.47,19.80,"=IF(COUNTA($D444:$G444) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E444, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E444)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D444:$G444) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E444, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E444)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D444:$G444) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E444, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E444)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D444:$G444) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E444, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E444)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D444:$G444) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E444, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E444)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D444:$G444) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E444, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E444)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D444:$G444) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G444, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G444)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D444:$G444) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G444, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G444)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D444:$G444) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G444, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G444)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/07/11,226.50,229.00,224.00,225.50,2.00,"66,478","-9,731",385,986,"-8,360",96115,"1,882",1.96,20.67,"=IF(COUNTA($D445:$G445) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E445, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E445)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D445:$G445) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E445, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E445)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D445:$G445) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E445, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E445)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D445:$G445) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E445, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E445)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D445:$G445) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E445, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E445)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D445:$G445) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E445, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E445)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D445:$G445) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G445, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G445)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D445:$G445) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G445, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G445)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D445:$G445) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G445, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G445)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/07/10,225.50,226.00,220.50,223.50,-2.00,"72,346","-21,786",714,-611,"-21,683",95140,"1,774",1.86,20.49,"=IF(COUNTA($D446:$G446) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E446, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E446)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D446:$G446) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E446, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E446)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D446:$G446) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E446, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E446)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D446:$G446) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E446, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E446)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D446:$G446) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E446, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E446)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D446:$G446) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E446, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E446)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D446:$G446) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G446, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G446)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D446:$G446) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G446, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G446)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D446:$G446) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G446, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G446)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/07/09,226.50,234.50,220.50,225.50,-1.00,"140,667","-18,408","1,330","-1,187","-18,265",93760,"1,936",2.06,20.67,"=IF(COUNTA($D447:$G447) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E447, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E447)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D447:$G447) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E447, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E447)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D447:$G447) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E447, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E447)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D447:$G447) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E447, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E447)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D447:$G447) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E447, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E447)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D447:$G447) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E447, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E447)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D447:$G447) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G447, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G447)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D447:$G447) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G447, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G447)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D447:$G447) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G447, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G447)), COUNT(range) < N), ""-"", AVERAGE(range))))"
